,site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,first_yes_year,first_yes_month,first_yes_day,first_yes_doy,first_yes_julian_date,numdays_since_prior_no,last_yes_year,last_yes_month,last_yes_day,last_yes_doy,last_yes_julian_date,numdays_until_next_no
37,5207,36.904579,-76.19651,2,VA,3,Acer,rubrum,red maple,Plantae,10218,483,Leaves,2012,11,1,306,2456233,7,2012,11,25,330,2456257,11
38,5208,36.90799,-76.196022,1,VA,3,Acer,rubrum,red maple,Plantae,10222,483,Leaves,2012,3,20,80,2456007,6,2012,11,18,323,2456250,7
39,5450,43.775196,-70.332611,113,ME,3,Acer,rubrum,red maple,Plantae,11661,483,Leaves,2012,4,30,121,2456048,15,2012,4,30,121,2456048,-9999
40,5450,43.775196,-70.332611,113,ME,3,Acer,rubrum,red maple,Plantae,11663,483,Leaves,2012,4,30,121,2456048,22,2012,4,30,121,2456048,-9999
41,5485,43.672104,-70.443047,69,ME,3,Acer,rubrum,red maple,Plantae,11677,483,Leaves,2012,4,17,108,2456035,4,2012,4,30,121,2456048,-9999
42,5485,43.672104,-70.443047,69,ME,3,Acer,rubrum,red maple,Plantae,11678,483,Leaves,2012,4,17,108,2456035,4,2012,4,30,121,2456048,-9999
43,5485,43.672104,-70.443047,69,ME,3,Acer,rubrum,red maple,Plantae,11679,483,Leaves,2012,4,22,113,2456040,2,2012,4,30,121,2456048,-9999
44,5495,43.739586,-70.697777,101,ME,3,Acer,rubrum,red maple,Plantae,11747,483,Leaves,2012,4,16,107,2456034,4,2012,4,17,108,2456035,-9999
45,5514,43.894707,-69.511551,7,ME,3,Acer,rubrum,red maple,Plantae,11969,483,Leaves,2012,5,11,132,2456059,6,2012,10,6,280,2456207,16
46,5521,38.463898,-77.473625,95,VA,3,Acer,rubrum,red maple,Plantae,12023,483,Leaves,2012,3,30,90,2456017,3,2012,5,11,132,2456059,-9999
47,5576,44.418877,-68.106331,23,ME,3,Acer,rubrum,red maple,Plantae,12318,483,Leaves,2012,5,14,135,2456062,7,2012,6,1,153,2456080,6
48,5582,45.195858,-70.45369,360,ME,3,Acer,rubrum,red maple,Plantae,12465,483,Leaves,2012,5,9,130,2456057,11,2012,10,3,277,2456204,13
49,5523,43.692337,-70.270424,32,ME,3,Acer,rubrum,red maple,Plantae,12500,483,Leaves,2012,4,14,105,2456032,1,2012,9,30,274,2456201,-9999
50,5523,43.692337,-70.270424,32,ME,3,Acer,rubrum,red maple,Plantae,12501,483,Leaves,2012,4,17,108,2456035,2,2012,9,30,274,2456201,-9999
51,5582,45.195858,-70.45369,360,ME,3,Acer,rubrum,red maple,Plantae,12553,483,Leaves,2012,5,9,130,2456057,11,2012,10,3,277,2456204,13
52,6009,28.150997,-82.729958,1,FL,3,Acer,rubrum,red maple,Plantae,15099,483,Leaves,2012,5,6,127,2456054,-9999,2012,5,6,127,2456054,-9999
53,6242,43.348259,-70.546036,1,ME,3,Acer,rubrum,red maple,Plantae,16524,483,Leaves,2012,5,31,152,2456079,-9999,2012,10,11,285,2456212,-9999
54,6244,43.305977,-70.782112,60,ME,3,Acer,rubrum,red maple,Plantae,16584,483,Leaves,2012,4,24,115,2456042,13,2012,4,24,115,2456042,-9999
55,6244,43.305977,-70.782112,60,ME,3,Acer,rubrum,red maple,Plantae,16586,483,Leaves,2012,4,24,115,2456042,13,2012,4,30,121,2456048,-9999
56,6290,45.660927,-68.703949,106,ME,3,Acer,rubrum,red maple,Plantae,17148,483,Leaves,2012,4,20,111,2456038,7,2012,5,4,125,2456052,-9999
57,6326,44.999458,-67.422913,113,ME,3,Acer,rubrum,red maple,Plantae,17620,483,Leaves,2012,5,8,129,2456056,3,2012,10,1,275,2456202,22
58,6339,34.054062,-83.123123,192,GA,3,Acer,rubrum,red maple,Plantae,17710,483,Leaves,2012,4,2,93,2456020,2,2012,11,3,308,2456235,58
59,6362,43.012966,-73.649918,108,NY,3,Acer,rubrum,red maple,Plantae,17981,483,Leaves,2012,4,19,110,2456037,2,2012,10,16,290,2456217,7
60,6543,58.480236,-134.783279,13,AK,3,Acer,rubrum,red maple,Plantae,19518,483,Leaves,2012,6,5,157,2456084,14,2012,9,24,268,2456195,-9999
61,6555,44.68729,-68.591362,88,ME,3,Acer,rubrum,red maple,Plantae,19549,483,Leaves,2012,4,1,92,2456019,7,2012,4,8,99,2456026,-9999
62,6555,44.68729,-68.591362,88,ME,3,Acer,rubrum,red maple,Plantae,19550,483,Leaves,2012,4,1,92,2456019,7,2012,4,8,99,2456026,-9999
63,6577,35.204197,-85.916077,581,TN,3,Acer,rubrum,red maple,Plantae,20022,483,Leaves,2012,3,26,86,2456013,12,2012,4,20,111,2456038,-9999
64,6577,35.204197,-85.916077,581,TN,3,Acer,rubrum,red maple,Plantae,20023,483,Leaves,2012,3,26,86,2456013,12,2012,4,20,111,2456038,-9999
65,6577,35.204197,-85.916077,581,TN,3,Acer,rubrum,red maple,Plantae,20024,483,Leaves,2012,3,28,88,2456015,2,2012,4,20,111,2456038,-9999
66,6472,41.909195,-69.980156,0,MA,3,Acer,rubrum,red maple,Plantae,20266,483,Leaves,2012,5,4,125,2456052,4,2012,5,21,142,2456069,5
67,6472,41.909195,-69.980156,0,MA,3,Acer,rubrum,red maple,Plantae,20266,483,Leaves,2012,5,28,149,2456076,2,2012,6,23,175,2456102,-9999
68,6472,41.909195,-69.980156,0,MA,3,Acer,rubrum,red maple,Plantae,20267,483,Leaves,2012,5,4,125,2456052,4,2012,5,4,125,2456052,3
69,6472,41.909195,-69.980156,0,MA,3,Acer,rubrum,red maple,Plantae,20267,483,Leaves,2012,5,14,135,2456062,7,2012,5,21,142,2456069,5
70,6472,41.909195,-69.980156,0,MA,3,Acer,rubrum,red maple,Plantae,20267,483,Leaves,2012,5,28,149,2456076,2,2012,6,23,175,2456102,-9999
71,6472,41.909195,-69.980156,0,MA,3,Acer,rubrum,red maple,Plantae,20268,483,Leaves,2012,5,4,125,2456052,4,2012,5,21,142,2456069,5
72,6472,41.909195,-69.980156,0,MA,3,Acer,rubrum,red maple,Plantae,20268,483,Leaves,2012,5,28,149,2456076,2,2012,6,23,175,2456102,-9999
73,6603,42.673504,-72.185913,315,MA,3,Acer,rubrum,red maple,Plantae,20474,483,Leaves,2012,5,18,139,2456066,14,2012,5,18,139,2456066,-9999
74,6621,35.226173,-81.176102,233,NC,3,Acer,rubrum,red maple,Plantae,20603,483,Leaves,2012,3,20,80,2456007,6,2012,3,20,80,2456007,-9999
75,8173,36.10516,-82.449051,538,TN,3,Acer,rubrum,red maple,Plantae,23006,483,Leaves,2012,3,24,84,2456011,-9999,2012,3,24,84,2456011,-9999
76,8182,35.586998,-83.074631,1505,NC,3,Acer,rubrum,red maple,Plantae,23058,483,Leaves,2012,4,30,121,2456048,2,2012,10,29,303,2456230,-9999
77,8182,35.586998,-83.074631,1505,NC,3,Acer,rubrum,red maple,Plantae,23068,483,Leaves,2012,4,27,118,2456045,4,2012,4,30,121,2456048,2
78,8182,35.586998,-83.074631,1505,NC,3,Acer,rubrum,red maple,Plantae,23068,483,Leaves,2012,5,5,126,2456053,3,2012,10,23,297,2456224,6
79,8183,44.931046,-68.788292,34,ME,3,Acer,rubrum,red maple,Plantae,23070,483,Leaves,2012,4,24,115,2456042,5,2012,4,24,115,2456042,2
80,8183,44.931046,-68.788292,34,ME,3,Acer,rubrum,red maple,Plantae,23070,483,Leaves,2012,5,8,129,2456056,5,2012,5,29,150,2456077,2
81,8183,44.931046,-68.788292,34,ME,3,Acer,rubrum,red maple,Plantae,23070,483,Leaves,2012,6,5,157,2456084,5,2012,7,26,208,2456135,-9999
82,6583,41.820026,-69.96463,10,MA,3,Acer,rubrum,red maple,Plantae,23111,483,Leaves,2012,5,2,123,2456050,4,2012,6,25,177,2456104,-9999
83,6583,41.820026,-69.96463,10,MA,3,Acer,rubrum,red maple,Plantae,23112,483,Leaves,2012,5,13,134,2456061,6,2012,6,25,177,2456104,-9999
84,6583,41.820026,-69.96463,10,MA,3,Acer,rubrum,red maple,Plantae,23113,483,Leaves,2012,5,13,134,2456061,6,2012,6,25,177,2456104,-9999
85,8184,44.945835,-68.779884,38,ME,3,Acer,rubrum,red maple,Plantae,23119,483,Leaves,2012,4,24,115,2456042,5,2012,4,26,117,2456044,5
86,8184,44.945835,-68.779884,38,ME,3,Acer,rubrum,red maple,Plantae,23119,483,Leaves,2012,5,8,129,2456056,5,2012,7,26,208,2456135,-9999
87,8186,43.713066,-72.282486,128,NH,3,Acer,rubrum,red maple,Plantae,23130,483,Leaves,2012,4,23,114,2456041,8,2012,5,14,135,2456062,-9999
88,8195,43.634319,-72.249023,168,NH,3,Acer,rubrum,red maple,Plantae,23175,483,Leaves,2012,5,3,124,2456051,7,2012,5,10,131,2456058,-9999
89,8197,43.726032,-72.142914,544,NH,3,Acer,rubrum,red maple,Plantae,23200,483,Leaves,2012,4,19,110,2456037,7,2012,5,15,136,2456063,-9999
90,1391,31.715519,-82.937538,97,GA,3,Acer,rubrum,red maple,Plantae,23234,483,Leaves,2012,3,30,90,2456017,-9999,2012,12,7,342,2456269,-9999
91,8228,43.699371,-72.275505,161,NH,3,Acer,rubrum,red maple,Plantae,23459,483,Leaves,2012,4,22,113,2456040,7,2012,5,13,134,2456061,-9999
92,8229,43.698803,-72.292709,133,NH,3,Acer,rubrum,red maple,Plantae,23480,483,Leaves,2012,4,27,118,2456045,7,2012,5,11,132,2456059,-9999
93,8244,43.714233,-72.261688,267,NH,3,Acer,rubrum,red maple,Plantae,23602,483,Leaves,2012,4,19,110,2456037,17,2012,4,27,118,2456045,-9999
94,8252,43.705929,-72.284073,164,NH,3,Acer,rubrum,red maple,Plantae,23667,483,Leaves,2012,4,16,107,2456034,7,2012,5,7,128,2456055,-9999
95,8303,39.699913,-78.946289,818,MD,3,Acer,rubrum,red maple,Plantae,23946,483,Leaves,2012,4,26,117,2456044,-9999,2012,4,26,117,2456044,-9999
96,6362,43.012966,-73.649918,108,NY,3,Acer,rubrum,red maple,Plantae,24296,483,Leaves,2012,4,25,116,2456043,2,2012,10,9,283,2456210,7
97,6362,43.012966,-73.649918,108,NY,3,Acer,rubrum,red maple,Plantae,24297,483,Leaves,2012,4,23,114,2456041,4,2012,10,16,290,2456217,7
98,8208,41.256149,-73.457321,192,CT,3,Acer,rubrum,red maple,Plantae,24820,483,Leaves,2012,4,13,104,2456031,-9999,2012,6,13,165,2456092,-9999
99,8208,41.256149,-73.457321,192,CT,3,Acer,rubrum,red maple,Plantae,24821,483,Leaves,2012,6,13,165,2456092,61,2012,6,13,165,2456092,-9999
100,8208,41.256149,-73.457321,192,CT,3,Acer,rubrum,red maple,Plantae,24822,483,Leaves,2012,4,13,104,2456031,-9999,2012,6,13,165,2456092,-9999
101,8403,40.534832,-86.392509,233,IN,3,Acer,rubrum,red maple,Plantae,25137,483,Leaves,2012,4,14,105,2456032,-9999,2012,4,21,112,2456039,-9999
102,8405,43.705299,-72.284378,171,NH,3,Acer,rubrum,red maple,Plantae,25201,483,Leaves,2012,4,17,108,2456035,8,2012,5,6,127,2456054,-9999
103,8422,42.72224,-78.843872,237,NY,3,Acer,rubrum,red maple,Plantae,25363,483,Leaves,2012,4,22,113,2456040,6,2012,5,10,131,2456058,-9999
104,8463,37.228432,-80.421463,619,VA,3,Acer,rubrum,red maple,Plantae,25677,483,Leaves,2012,4,3,94,2456021,5,2012,4,17,108,2456035,-9999
105,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25746,483,Leaves,2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,-9999
106,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25747,483,Leaves,2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,-9999
107,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25748,483,Leaves,2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,-9999
108,8507,43.260586,-70.734238,39,ME,3,Acer,rubrum,red maple,Plantae,25859,483,Leaves,2012,4,22,113,2456040,-9999,2012,4,22,113,2456040,-9999
109,8508,43.260265,-70.7342,41,ME,3,Acer,rubrum,red maple,Plantae,25868,483,Leaves,2012,4,22,113,2456040,-9999,2012,4,22,113,2456040,-9999
110,8493,35.889709,-82.832863,429,NC,3,Acer,rubrum,red maple,Plantae,25927,483,Leaves,2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,-9999
111,8493,35.889709,-82.832863,429,NC,3,Acer,rubrum,red maple,Plantae,25928,483,Leaves,2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,-9999
112,8493,35.889709,-82.832863,429,NC,3,Acer,rubrum,red maple,Plantae,25929,483,Leaves,2012,4,5,96,2456023,-9999,2012,4,5,96,2456023,-9999
113,8520,41.482742,-71.437515,27,RI,3,Acer,rubrum,red maple,Plantae,25958,483,Leaves,2012,4,25,116,2456043,-9999,2012,10,28,302,2456229,7
114,8520,41.482742,-71.437515,27,RI,3,Acer,rubrum,red maple,Plantae,25959,483,Leaves,2012,4,25,116,2456043,-9999,2012,10,28,302,2456229,7
115,8524,43.718426,-70.243477,3,ME,3,Acer,rubrum,red maple,Plantae,25981,483,Leaves,2012,4,30,121,2456048,-9999,2012,5,30,151,2456078,-9999
116,1966,42.261906,-77.78598,519,NY,3,Acer,rubrum,red maple,Plantae,26040,483,Leaves,2012,5,7,128,2456055,17,2012,5,10,131,2456058,-9999
117,8539,43.506897,-70.43866,23,ME,3,Acer,rubrum,red maple,Plantae,26075,483,Leaves,2012,5,2,123,2456050,7,2012,6,7,159,2456086,-9999
118,5668,43.628536,-72.518349,205,VT,3,Acer,rubrum,red maple,Plantae,26117,483,Leaves,2012,4,27,118,2456045,-9999,2012,4,27,118,2456045,-9999
119,5668,43.628536,-72.518349,205,VT,3,Acer,rubrum,red maple,Plantae,26118,483,Leaves,2012,4,27,118,2456045,-9999,2012,4,27,118,2456045,-9999
120,8551,39.668465,-78.94593,875,MD,3,Acer,rubrum,red maple,Plantae,26128,483,Leaves,2012,4,27,118,2456045,-9999,2012,4,27,118,2456045,-9999
121,8555,44.269394,-70.102585,111,ME,3,Acer,rubrum,red maple,Plantae,26160,483,Leaves,2012,4,29,120,2456047,-9999,2012,10,2,276,2456203,-9999
122,8560,44.25386,-70.654938,243,ME,3,Acer,rubrum,red maple,Plantae,26198,483,Leaves,2012,5,2,123,2456050,4,2012,8,11,224,2456151,-9999
123,6693,39.69986,-78.946442,819,MD,3,Acer,rubrum,red maple,Plantae,26832,483,Leaves,2012,4,27,118,2456045,-9999,2012,4,27,118,2456045,-9999
124,11612,44.980476,-93.142731,267,MN,3,Acer,rubrum,red maple,Plantae,26859,483,Leaves,2012,4,12,103,2456030,8,2012,10,8,282,2456209,15
125,11612,44.980476,-93.142731,267,MN,3,Acer,rubrum,red maple,Plantae,26860,483,Leaves,2012,4,12,103,2456030,8,2012,10,8,282,2456209,15
126,11612,44.980476,-93.142731,267,MN,3,Acer,rubrum,red maple,Plantae,26861,483,Leaves,2012,4,12,103,2456030,8,2012,10,3,277,2456204,5
127,11612,44.980476,-93.142731,267,MN,3,Acer,rubrum,red maple,Plantae,26862,483,Leaves,2012,4,4,95,2456022,-9999,2012,10,8,282,2456209,15
128,11612,44.980476,-93.142731,267,MN,3,Acer,rubrum,red maple,Plantae,26863,483,Leaves,2012,4,12,103,2456030,8,2012,10,8,282,2456209,15
129,8544,40.178459,-77.151138,163,PA,3,Acer,rubrum,red maple,Plantae,26874,483,Leaves,2012,5,7,128,2456055,-9999,2012,11,8,313,2456240,8
130,8625,43.086651,-73.823212,99,NY,3,Acer,rubrum,red maple,Plantae,27299,483,Leaves,2012,5,5,126,2456053,-9999,2012,5,5,126,2456053,-9999
131,8647,44.824371,-92.947723,243,MN,3,Acer,rubrum,red maple,Plantae,27497,483,Leaves,2012,5,8,129,2456056,-9999,2012,5,8,129,2456056,-9999
132,8554,42.611107,-71.965851,1138,MA,3,Acer,rubrum,red maple,Plantae,27513,483,Leaves,2012,4,27,118,2456045,-9999,2012,8,18,231,2456158,-9999
133,8495,42.020241,-73.908508,47,NY,3,Acer,rubrum,red maple,Plantae,27961,483,Leaves,2012,5,6,127,2456054,-9999,2012,5,6,127,2456054,-9999
134,6374,34.67778,-84.000908,973,GA,3,Acer,rubrum,red maple,Plantae,28004,483,Leaves,2012,5,5,126,2456053,-9999,2012,5,5,126,2456053,-9999
135,6374,34.67778,-84.000908,973,GA,3,Acer,rubrum,red maple,Plantae,28005,483,Leaves,2012,5,5,126,2456053,-9999,2012,5,5,126,2456053,-9999
136,6374,34.67778,-84.000908,973,GA,3,Acer,rubrum,red maple,Plantae,28006,483,Leaves,2012,5,5,126,2456053,-9999,2012,5,5,126,2456053,-9999
137,8715,43.522804,-70.802277,207,ME,3,Acer,rubrum,red maple,Plantae,28191,483,Leaves,2012,4,24,115,2456042,5,2012,4,29,120,2456047,1
138,8715,43.522804,-70.802277,207,ME,3,Acer,rubrum,red maple,Plantae,28191,483,Leaves,2012,5,4,125,2456052,4,2012,6,7,159,2456086,-9999
139,8717,44.370987,-68.257896,124,ME,3,Acer,rubrum,red maple,Plantae,28215,483,Leaves,2012,6,5,157,2456084,-9999,2012,8,10,223,2456150,-9999
140,8717,44.370987,-68.257896,124,ME,3,Acer,rubrum,red maple,Plantae,28216,483,Leaves,2012,6,5,157,2456084,-9999,2012,8,10,223,2456150,-9999
141,8717,44.370987,-68.257896,124,ME,3,Acer,rubrum,red maple,Plantae,28217,483,Leaves,2012,6,5,157,2456084,-9999,2012,8,10,223,2456150,-9999
142,8722,36.768406,-81.395622,814,VA,3,Acer,rubrum,red maple,Plantae,28292,483,Leaves,2012,5,23,144,2456071,-9999,2012,5,23,144,2456071,-9999
143,8733,44.365051,-68.206253,16,ME,3,Acer,rubrum,red maple,Plantae,28312,483,Leaves,2012,6,5,157,2456084,-9999,2012,8,20,233,2456160,-9999
144,8733,44.365051,-68.206253,16,ME,3,Acer,rubrum,red maple,Plantae,28314,483,Leaves,2012,6,5,157,2456084,-9999,2012,8,20,233,2456160,-9999
145,8733,44.365051,-68.206253,16,ME,3,Acer,rubrum,red maple,Plantae,28315,483,Leaves,2012,6,5,157,2456084,-9999,2012,8,20,233,2456160,-9999
146,6242,43.348259,-70.546036,1,ME,3,Acer,rubrum,red maple,Plantae,28508,483,Leaves,2012,6,4,156,2456083,-9999,2012,10,11,285,2456212,-9999
147,6242,43.348259,-70.546036,1,ME,3,Acer,rubrum,red maple,Plantae,28509,483,Leaves,2012,6,4,156,2456083,-9999,2012,10,11,285,2456212,-9999
148,8767,44.872093,-68.779373,71,ME,3,Acer,rubrum,red maple,Plantae,28804,483,Leaves,2012,6,1,153,2456080,-9999,2012,6,7,159,2456086,-9999
149,8836,35.686604,-83.537605,440,TN,3,Acer,rubrum,red maple,Plantae,29438,483,Leaves,2012,6,28,180,2456107,37,2012,9,12,256,2456183,14
150,8836,35.686604,-83.537605,440,TN,3,Acer,rubrum,red maple,Plantae,29438,483,Leaves,2012,10,21,295,2456222,25,2012,10,24,298,2456225,4
151,8836,35.686604,-83.537605,440,TN,3,Acer,rubrum,red maple,Plantae,29441,483,Leaves,2012,5,22,143,2456070,-9999,2012,11,9,314,2456241,4
152,8869,41.256451,-73.456291,195,CT,3,Acer,rubrum,red maple,Plantae,29517,483,Leaves,2012,5,3,124,2456051,-9999,2012,7,22,204,2456131,-9999
153,8869,41.256451,-73.456291,195,CT,3,Acer,rubrum,red maple,Plantae,29518,483,Leaves,2012,5,3,124,2456051,-9999,2012,7,22,204,2456131,-9999
154,8869,41.256451,-73.456291,195,CT,3,Acer,rubrum,red maple,Plantae,29519,483,Leaves,2012,4,26,117,2456044,-9999,2012,7,22,204,2456131,-9999
155,8897,35.688396,-83.501266,582,TN,3,Acer,rubrum,red maple,Plantae,29870,483,Leaves,2012,7,14,196,2456123,-9999,2012,11,8,313,2456240,12
156,8897,35.688396,-83.501266,582,TN,3,Acer,rubrum,red maple,Plantae,29871,483,Leaves,2012,7,14,196,2456123,-9999,2012,10,21,295,2456222,3
157,8897,35.688396,-83.501266,582,TN,3,Acer,rubrum,red maple,Plantae,29872,483,Leaves,2012,7,14,196,2456123,-9999,2012,11,3,308,2456235,5
158,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29877,483,Leaves,2012,10,21,295,2456222,-9999,2012,11,3,308,2456235,5
159,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29878,483,Leaves,2012,10,21,295,2456222,-9999,2012,10,24,298,2456225,4
160,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29880,483,Leaves,2012,10,21,295,2456222,-9999,2012,11,8,313,2456240,5
161,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29884,483,Leaves,2012,10,21,295,2456222,-9999,2012,11,3,308,2456235,5
162,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29885,483,Leaves,2012,10,21,295,2456222,-9999,2012,11,8,313,2456240,5
163,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29889,483,Leaves,2012,10,21,295,2456222,-9999,2012,11,3,308,2456235,5
164,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29893,483,Leaves,2012,10,21,295,2456222,-9999,2012,11,8,313,2456240,5
165,8902,35.520927,-83.309875,634,NC,3,Acer,rubrum,red maple,Plantae,29928,483,Leaves,2012,5,29,150,2456077,-9999,2012,8,9,222,2456149,-9999
166,8924,42.815899,-71.584923,60,NH,3,Acer,rubrum,red maple,Plantae,30103,483,Leaves,2012,5,17,138,2456065,29,2012,8,17,230,2456157,49
167,8924,42.815899,-71.584923,60,NH,3,Acer,rubrum,red maple,Plantae,30104,483,Leaves,2012,5,17,138,2456065,-9999,2012,8,17,230,2456157,49
168,8924,42.815899,-71.584923,60,NH,3,Acer,rubrum,red maple,Plantae,30105,483,Leaves,2012,5,17,138,2456065,-9999,2012,8,17,230,2456157,49
169,8981,35.729073,-83.406631,439,TN,3,Acer,rubrum,red maple,Plantae,30505,483,Leaves,2012,7,26,208,2456135,-9999,2012,7,26,208,2456135,-9999
170,9030,33.546391,-80.445854,19,SC,3,Acer,rubrum,red maple,Plantae,30784,483,Leaves,2012,8,3,216,2456143,-9999,2012,8,23,236,2456163,-9999
171,9030,33.546391,-80.445854,19,SC,3,Acer,rubrum,red maple,Plantae,30785,483,Leaves,2012,7,31,213,2456140,-9999,2012,8,23,236,2456163,-9999
172,9114,46.638634,-91.565041,297,WI,3,Acer,rubrum,red maple,Plantae,31209,483,Leaves,2012,9,22,266,2456193,-9999,2012,10,2,276,2456203,4
173,9082,45.37743,-68.497353,86,ME,3,Acer,rubrum,red maple,Plantae,31271,483,Leaves,2012,9,21,265,2456192,-9999,2012,10,12,286,2456213,6
174,9082,45.37743,-68.497353,86,ME,3,Acer,rubrum,red maple,Plantae,31272,483,Leaves,2012,9,21,265,2456192,-9999,2012,10,12,286,2456213,6
175,9082,45.37743,-68.497353,86,ME,3,Acer,rubrum,red maple,Plantae,31274,483,Leaves,2012,9,21,265,2456192,-9999,2012,10,18,292,2456219,6
176,9082,45.37743,-68.497353,86,ME,3,Acer,rubrum,red maple,Plantae,31280,483,Leaves,2012,9,21,265,2456192,-9999,2012,9,21,265,2456192,-9999
177,9082,45.37743,-68.497353,86,ME,3,Acer,rubrum,red maple,Plantae,31281,483,Leaves,2012,9,21,265,2456192,-9999,2012,9,21,265,2456192,-9999
178,9082,45.37743,-68.497353,86,ME,3,Acer,rubrum,red maple,Plantae,31282,483,Leaves,2012,9,21,265,2456192,-9999,2012,9,21,265,2456192,-9999
179,9042,41.684593,-87.725937,180,IL,3,Acer,rubrum,red maple,Plantae,31403,483,Leaves,2012,9,26,270,2456197,-9999,2012,10,8,282,2456209,-9999
180,9082,45.37743,-68.497353,86,ME,3,Acer,rubrum,red maple,Plantae,31784,483,Leaves,2012,10,5,279,2456206,-9999,2012,11,2,307,2456234,-9999
181,8554,42.611107,-71.965851,1138,MA,3,Acer,rubrum,red maple,Plantae,31793,483,Leaves,2012,5,4,125,2456052,7,2012,8,18,231,2456158,-9999
182,8947,37.521179,-77.52739,41,VA,3,Acer,rubrum,red maple,Plantae,31816,483,Leaves,2012,10,1,275,2456202,-9999,2012,11,6,311,2456238,10
183,9042,41.684593,-87.725937,180,IL,3,Acer,rubrum,red maple,Plantae,31817,483,Leaves,2012,10,4,278,2456205,-9999,2012,10,23,297,2456224,17
184,9193,37.278824,-107.865936,2084,CO,3,Acer,rubrum,red maple,Plantae,31999,483,Leaves,2012,9,18,262,2456189,-9999,2012,9,23,267,2456194,-9999
185,9193,37.278824,-107.865936,2084,CO,3,Acer,rubrum,red maple,Plantae,32000,483,Leaves,2012,9,18,262,2456189,-9999,2012,9,23,267,2456194,-9999
186,9193,37.278824,-107.865936,2084,CO,3,Acer,rubrum,red maple,Plantae,32001,483,Leaves,2012,9,18,262,2456189,-9999,2012,9,23,267,2456194,-9999
187,9193,37.278824,-107.865936,2084,CO,3,Acer,rubrum,red maple,Plantae,32002,483,Leaves,2012,9,18,262,2456189,-9999,2012,9,23,267,2456194,-9999
188,9177,43.940277,-69.781525,22,ME,3,Acer,rubrum,red maple,Plantae,32668,483,Leaves,2012,10,2,276,2456203,-9999,2012,10,2,276,2456203,31
189,9177,43.940277,-69.781525,22,ME,3,Acer,rubrum,red maple,Plantae,32669,483,Leaves,2012,10,2,276,2456203,-9999,2012,11,2,307,2456234,31
190,9177,43.940277,-69.781525,22,ME,3,Acer,rubrum,red maple,Plantae,32670,483,Leaves,2012,10,2,276,2456203,-9999,2012,10,2,276,2456203,31
191,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,32898,483,Leaves,2012,4,4,95,2456022,12,2012,11,6,311,2456238,10
192,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,32899,483,Leaves,2012,4,4,95,2456022,12,2012,11,6,311,2456238,10
193,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,33111,483,Leaves,2012,4,4,95,2456022,12,2012,10,17,291,2456218,14
194,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33124,483,Leaves,2012,4,27,118,2456045,7,2012,10,19,293,2456220,6
195,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33131,483,Leaves,2012,4,14,105,2456032,7,2012,10,13,287,2456214,6
196,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33134,483,Leaves,2012,4,7,98,2456025,7,2012,10,13,287,2456214,6
197,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33135,483,Leaves,2012,4,14,105,2456032,7,2012,10,25,299,2456226,9
198,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33136,483,Leaves,2012,4,20,111,2456038,6,2012,10,25,299,2456226,9
199,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33138,483,Leaves,2012,4,14,105,2456032,7,2012,10,19,293,2456220,6
